7, Touch, 1321.919, 327.01904
26962, Touch, 1386.8903, 990.9778
28171, Drop, 1
30451, Fight, 10
31041, Touch, 1195.9058, 124.02466
33768, Fight, 20
36687, Touch, 1259.9286, 830.9949
40086, Touch, 301.9574, 880.99365
42299, Drop, 2
42350, Touch, 475.9369, 974.9927
45725, Touch, 1978.8812, 814.9768
49110, Drop, 3
49111, Drop, 4
51686, Fight, 30
51716, Touch, 962.9169, 178.01147
52278, Drop, 5
52852, Fight, 40
55827, Touch, 413.94653, 314.00024
57440, Fight, 50
59198, Touch, 357.98584, 351.01318
59974, Drop, 6
60725, Fight, 60
63350, Touch, 1713.9148, 795.99243
65155, Drop, 7
69306, Touch, 1992.9053, 483.01392
73848, Touch, 564.9591, 437.00317
76820, Touch, 708.9258, 566.00464
77596, Drop, 8
80034, Touch, 193.96545, 825.9851
82437, Fight, 70
84348, Touch, 1963.9087, 540.9888
89647, Touch, 1459.9237, 1004.98535
90987, Drop, 9
93257, Touch, 1207.8973, 808.9783
93864, Drop, 10
109575, Touch, 2203.8757, 61.00708
111431, Touch, 2208.8892, 106.02905
113236, Touch, 2198.9302, 121.02539
