3, Touch, 1158.9148, 278.00903
1503, Touch, 1942.9065, 618.0139
3869, Fight, 10
4127, Drop, 1
4390, Touch, 897.94556, 777.9968
4901, Drop, 2
5918, Touch, 635.9601, 714.00696
7054, Fight, 20
7748, Touch, 1146.9232, 812.99927
8043, Drop, 3
8044, Drop, 4
8483, Touch, 1022.9425, 890.9802
8541, Fight, 30
8767, Fight, 40
9116, Touch, 1183.9142, 865.9973
9222, Fight, 50
9654, Fight, 60
9852, Touch, 1602.9419, 621.0132
11027, Fight, 70
11167, Touch, 1711.8823, 369.0088
13007, Touch, 1891.8915, 412.02026
13058, Drop, 5
13305, Drop, 6
14534, Touch, 1831.9336, 555.9851
14559, Drop, 7
14560, Drop, 8
15769, Fight, 80
16242, Fight, 90
16395, Touch, 691.9208, 275.99854
17012, Fight, 100
17726, Touch, 538.9435, 251.01562
18239, Fight, 110
18567, Touch, 444.9756, 281.0083
18763, Fight, 120
20033, Drop, 9
20308, Drop, 10
20335, Touch, 761.97327, 851.98975
20610, Fight, 130
21430, Touch, 964.94934, 953.9978
21685, Drop, 11
21971, Drop, 12
22141, Touch, 908.9209, 305.9912
23673, Touch, 1165.9607, 301.0144
24134, Touch, 867.93274, 322.00928
24516, Fight, 140
25365, Touch, 613.94165, 401.01196
25575, Fight, 150
26066, Fight, 160
26229, Touch, 844.9658, 812.99927
26992, Drop, 13
27131, Touch, 1510.9387, 677.99927
27865, Touch, 1322.9352, 854.00024
28303, Fight, 170
28575, Touch, 814.953, 811.97754
29175, Drop, 14
29659, Touch, 1665.9485, 540.0
30703, Touch, 1634.9194, 613.00415
32038, Fight, 180
32327, Touch, 1360.9424, 176.00098
33690, Touch, 675.932, 422.00684
34755, Fight, 190
35031, Drop, 15
35343, Touch, 1524.895, 455.98755
36887, Touch, 1612.901, 472.0056
37782, Fight, 200
38268, Touch, 1623.9441, 598.9966
38971, Drop, 16
39873, Touch, 1262.9095, 193.00781
40212, Touch, 1133.9154, 186.02051
40886, Fight, 210
41717, Touch, 781.9592, 508.9856
42744, Drop, 17
43353, Touch, 908.9209, 449.00024
43682, Fight, 220
43857, Touch, 1181.9495, 767.9773
43932, Fight, 230
44392, Touch, 1500.9119, 651.00586
44873, Drop, 18
44873, Drop, 19
45257, Touch, 1501.9281, 748.00415
45767, Fight, 240
46410, Fight, 250
46685, Touch, 934.9365, 798.9917
47047, Drop, 20
47272, Drop, 21
47789, Touch, 1512.9034, 569.0039
48736, Touch, 554.93225, 789.0051
49371, Fight, 260
50252, Touch, 543.9569, 782.5506
51261, Fight, 270
51514, Fight, 280
51772, Touch, 554.93225, 592.99805
51779, Fight, 290
52556, Fight, 300
52557, Fight, 310
53361, Fight, 320
53536, Touch, 1005.9375, 807.9895
53891, Touch, 1871.9055, 805.979
55816, Touch, 1632.887, 622.9907
56434, Fight, 330
57114, Drop, 22
57331, Fight, 340
58036, Touch, 1306.9464, 384.9939
58432, Fight, 350
58805, Touch, 879.9243, 443.0017
59364, Fight, 360
59683, Touch, 839.9524, 322.00928
60110, Fight, 370
60572, Touch, 1679.9048, 845.00244
61854, Drop, 23
62271, Touch, 1493.9337, 899.978
62680, Fight, 380
62681, Fight, 390
64090, Touch, 747.9492, 163.01514
65814, Touch, 1311.9598, 231.99829
65857, Fight, 400
66620, Drop, 24
67857, Touch, 1007.36145, 220.00122
67957, Fight, 410
69531, Drop, 25
69609, Touch, 920.9125, 275.99854
70335, Fight, 420
71247, Touch, 450.9375, 710.00244
72125, Drop, 26
72755, Touch, 749.91394, 249.9939
73111, Drop, 27
73590, Drop, 28
74247, Touch, 720.9851, 302.99194
74564, Fight, 430
75090, Fight, 440
75225, Touch, 1364.9396, 316.9995
75851, Touch, 1419.884, 683.00903
76261, Fight, 450
76727, Touch, 1584.9207, 434.99268
77411, Fight, 460
77905, Touch, 1623.9441, 584.08856
78815, Touch, 899.9103, 257.01416
79228, Drop, 29
79789, Touch, 598.4949, 1080.4779
80835, Fight, 470
80887, Touch, 682.9779, 348.01392
82163, Drop, 30
82313, Touch, 652.9651, 528.0029
82619, Fight, 480
83387, Touch, 391.9281, 619.99146
84595, Fight, 490
85247, Fight, 500
85320, Touch, 629.9304, 798.9917
86406, Touch, 1378.8959, 616.0034
87087, Drop, 31
87320, Touch, 872.94617, 883.9929
88374, Fight, 510
88375, Fight, 520
89981, Touch, 1649.892, 973.97095
91770, Fight, 530
93870, Drop, 32
93870, Fight, 540
93871, Fight, 550
93900, Touch, 1241.9786, 578.9905
95855, Touch, 957.90344, 781.98486
96370, Drop, 33
97719, Touch, 506.96594, 598.9966
98486, Drop, 34
98964, Fight, 560
98965, Fight, 570
100793, Touch, 1644.9463, 701.00464
102359, Drop, 35
103770, Touch, 1147.9395, 221.02295
104316, Fight, 580
106290, Touch, 1177.9523, 275.99854
106955, Drop, 36
108941, Touch, 694.9695, 348.01392
109740, Drop, 37
112101, Touch, 1392.9199, 322.00928
113219, Drop, 38
114051, Touch, 1662.8998, 540.0165
115113, Fight, 590
115371, Drop, 39
116514, Touch, 1649.892, 458.98682
117771, Fight, 600
117950, Touch, 970.91125, 193.00781
118750, Drop, 40
118993, Drop, 41
119555, Touch, 599.9176, 525.00366
120673, Drop, 42
120837, Touch, 686.9751, 661.9812
121183, Fight, 610
121715, Drop, 43
121802, Touch, 393.96057, 446.98975
123247, Fight, 620
123247, Fight, 630
123393, Touch, 628.9142, 372.99683
123958, Touch, 1056.9525, 761.97876
124323, Fight, 640
124752, Touch, 1237.9102, 777.9968
125715, Touch, 1006.95374, 777.9968
126042, Drop, 44
126221, Touch, 1206.4407, 740.9839
126260, Drop, 45
126807, Touch, 1200.9192, 836.00464
127167, Fight, 650
127593, Touch, 1498.9471, 199.99512
128353, Touch, 1449.8969, 202.00562
129324, Drop, 46
129449, Touch, 1553.8916, 445.0122
130167, Drop, 47
130389, Touch, 1528.8922, 770.97656
131761, Touch, 1598.9447, 639.0088
131883, Fight, 660
132937, Drop, 48
133096, Touch, 1412.9059, 869.98535
133456, Fight, 670
134042, Touch, 1519.9493, 754.0027
134486, Touch, 1364.9396, 255.00366
134708, Fight, 680
135440, Drop, 49
135441, Drop, 50
135442, Fight, 690
135771, Touch, 1463.9209, 337.9944
136492, Drop, 51
136584, Touch, 1163.9282, 252.99316
136693, Drop, 52
137101, Drop, 53
137129, Touch, 964.94934, 278.00903
137304, Drop, 54
137610, Touch, 525.93567, 466.00708
138280, Touch, 427.97058, 598.9966
139696, Fight, 700
140052, Touch, 668.95386, 857.9883
140941, Drop, 55
141184, Drop, 56
141186, Fight, 710
141595, Touch, 841.9171, 805.979
142203, Fight, 720
142675, Touch, 566.9238, 791.79156
143841, Drop, 57
143966, Touch, 1186.9629, 854.00024
145189, Touch, 1440.954, 348.01392
145427, Drop, 58
146572, Touch, 1639.9329, 280.42603
147448, Fight, 730
147918, Touch, 1723.9417, 745.0049
149212, Touch, 1723.9417, 622.9907
150270, Drop, 59
150539, Touch, 1309.9274, 428.99414
150655, Drop, 60
151003, Touch, 1274.9011, 337.9944
151810, Touch, 710.95825, 384.9939
152298, Drop, 61
152584, Touch, 830.9418, 242.87434
153120, Drop, 62
153688, Touch, 370.9259, 469.99512
154202, Touch, 742.9358, 216.01318
155492, Drop, 63
155836, Touch, 217.94861, 466.00708
157661, Fight, 740
158403, Drop, 64
158582, Touch, 353.98865, 793.98193
158673, Drop, 65
160162, Drop, 66
160650, Touch, 953.77747, 869.98535
160782, Fight, 750
161322, Drop, 67
161906, Touch, 924.90967, 337.9944
162878, Touch, 938.9337, 252.99316
162960, Fight, 760
164887, Touch, 1324.3384, 555.9851
165192, Fight, 770
166032, Touch, 1348.9414, 695.011
166407, Fight, 780
166603, Touch, 1072.9413, 848.9905
167275, Fight, 790
167502, Touch, 827.9608, 830.9949
168555, Drop, 68
168802, Touch, 1605.9229, 630.011
169970, Touch, 1496.9147, 415.01953
170069, Drop, 69
170752, Touch, 1753.8867, 710.9912
172280, Touch, 1732.8845, 704.0039
172453, Drop, 70
173210, Fight, 800
173368, Touch, 1656.1246, 854.8324
173473, Fight, 810
174453, Drop, 71
174697, Touch, 1364.9396, 854.00024
174943, Drop, 72
175195, Touch, 550.93506, 672.9895
175796, Touch, 421.94092, 590.98755
177247, Touch, 377.9718, 537.00073
178679, Fight, 820
179021, Touch, 596.93665, 360.99976
180211, Drop, 73
180881, Touch, 631.9629, 842.0032
180987, Fight, 830
181790, Drop, 74
182206, Touch, 1764.9298, 466.00708
183990, Touch, 1713.9148, 362.02148
184410, Fight, 840
185655, Fight, 850
186235, Touch, 1952.9333, 468.01758
186987, Fight, 860
188120, Touch, 1787.8967, 368.02002
188185, Drop, 75
189122, Drop, 76
189354, Fight, 870
190408, Touch, 1528.8922, 271.02173
190648, Fight, 880
190664, Touch, 1131.9507, 239.01855
191633, Touch, 446.9403, 296.9934
193922, Touch, 906.9562, 209.02588
194980, Fight, 890
196646, Touch, 2099.8809, 319.99878
197012, Drop, 77
197013, Fight, 900
197711, Fight, 910
198144, Fight, 920
198349, Fight, 930
198727, Drop, 78
198917, Fight, 940
199099, Drop, 79
199433, Touch, 723.96606, 754.0027
200413, Drop, 80
200791, Fight, 950
202555, Touch, 578.9154, 1026.969
203904, Drop, 81
204372, Fight, 960
205070, Touch, 529.93286, 486.01318
206139, Drop, 82
206140, Fight, 970
206662, Drop, 83
207296, Touch, 504.93347, 607.0056
208549, Drop, 84
208835, Fight, 980
208836, Fight, 990
209788, Touch, 953.90625, 246.00586
210226, Drop, 85
210741, Drop, 86
210917, Touch, 1225.9186, 296.9934
211292, Fight, 1000
211662, Touch, 471.9397, 324.01978
212350, Fight, 1010
212351, Fight, 1020
212570, Fight, 1030
212898, Touch, 1420.9003, 824.00757
213966, Drop, 87
214232, Touch, 1553.8916, 569.0039
215623, Touch, 1029.9207, 881.9824
217031, Drop, 88
217920, Touch, 827.9608, 437.99194
218430, Fight, 1040
218775, Touch, 1131.9507, 842.99194
219204, Drop, 89
221062, Touch, 1723.9417, 842.0032
222707, Fight, 1050
223249, Fight, 1060
224456, Touch, 1537.9028, 268.01648
226598, Touch, 1813.9124, 405.0
227831, Fight, 1070
228081, Fight, 1080
228274, Touch, 1003.905, 274.021
228858, Drop, 90
230330, Touch, 238.9508, 337.9944
230675, Drop, 91
232498, Touch, 601.9501, 252.99316
232668, Drop, 92
233417, Drop, 93
233924, Drop, 94
234193, Fight, 1090
234216, Touch, 1382.8931, 371.0193
235001, Drop, 95
235258, Fight, 1100
236301, Touch, 1644.9463, 363.99902
237237, Fight, 1110
237716, Fight, 1120
237947, Drop, 96
238402, Touch, 444.9756, 369.50317
239298, Drop, 97
239707, Touch, 525.93567, 591.004
239740, Drop, 98
240851, Fight, 1130
240851, Fight, 1140
241294, Touch, 481.96655, 437.99194
242621, Drop, 99
242862, Fight, 1150
243010, Touch, 1124.9048, 893.996
243293, Drop, 100
243507, Fight, 1160
244011, Touch, 809.9396, 765.99976
244698, Drop, 101
244837, Touch, 1345.9021, 705.98145
245183, Fight, 1170
245985, Touch, 1494.95, 864.9756
246389, Drop, 102
247212, Fight, 1180
248854, Touch, 1271.9202, 966.98364
249573, Drop, 103
250182, Fight, 1190
251364, Touch, 1845.8899, 405.98877
252736, Fight, 1200
253010, Fight, 1210
254423, Touch, 1834.9146, 842.99194
255795, Drop, 104
256411, Touch, 1577.9425, 742.9944
256501, Fight, 1220
256924, Fight, 1230
257390, Touch, 1179.917, 202.00562
257987, Drop, 105
258525, Touch, 797.948, 362.02148
258915, Fight, 1240
259075, Touch, 1327.9486, 269.01123
259342, Drop, 106
259890, Touch, 314.9652, 628.0005
260157, Drop, 107
260805, Touch, 386.98242, 695.0061
262214, Fight, 1250
262637, Touch, 892.9321, 174.02344
264542, Touch, 1533.9056, 302.99194
264876, Touch, 1498.9471, 223.00049
265958, Drop, 108
265958, Drop, 109
267224, Touch, 777.96204, 336.01685
267726, Fight, 1260
267960, Drop, 110
269303, Drop, 111
269383, Touch, 1153.9014, 434.99268
269690, Touch, 1602.9419, 680.00977
270523, Fight, 1270
270836, Touch, 1320.9027, 911.9751
271339, Drop, 112
271727, Drop, 113
271780, Touch, 1038.9313, 886.0034
271933, Fight, 1280
272558, Touch, 1401.9305, 774.90643
272737, Drop, 114
273107, Touch, 599.9176, 784.98413
274684, Touch, 483.93127, 728.9868
274963, Drop, 115
275694, Fight, 1290
276254, Touch, 296.94397, 499.9878
278115, Touch, 492.9419, 677.99927
278378, Drop, 116
278953, Fight, 1300
279549, Drop, 117
279549, Drop, 118
279770, Touch, 1093.9435, 836.00464
281328, Touch, 733.9252, 510.00732
282005, Touch, 1221.9214, 710.9912
282299, Drop, 119
282557, Touch, 1452.9456, 605.9839
282844, Fight, 1310
283130, Fight, 1320
283192, Touch, 1220.9052, 327.01904
283675, Drop, 120
284784, Touch, 587.926, 396.0022
285473, Touch, 499.92004, 246.00586
285681, Drop, 121
286700, Fight, 1330
286971, Fight, 1340
287067, Touch, 1087.9138, 749.9817
288377, Touch, 1168.9417, 849.97925
289594, Touch, 832.97424, 701.9934
289762, Fight, 1350
290279, Touch, 1399.8981, 586.01074
291019, Drop, 122
291192, Touch, 1551.9269, 530.0134
292514, Drop, 123
293009, Touch, 1228.8995, 252.99316
293543, Touch, 1952.9333, 407.99927
295025, Touch, 1716.8958, 525.99243
295742, Drop, 124
295903, Touch, 1801.9208, 415.01953
296928, Drop, 125
296984, Touch, 1709.9176, 657.99316
297155, Drop, 126
298147, Fight, 1360
298452, Touch, 1651.9244, 780.0073
299108, Drop, 127
299602, Touch, 1375.9149, 243.99536
300322, Touch, 714.95544, 284.99634
300567, Touch, 661.9757, 278.00903
301881, Touch, 1302.3179, 236.01929
302372, Touch, 969.96277, 225.01099
302703, Drop, 128
302774, Touch, 353.98865, 392.01416
303030, Touch, 317.94617, 405.0
305049, Touch, 891.98364, 204.01611
305234, Drop, 129
305235, Fight, 1370
305954, Fight, 1380
306136, Touch, 1070.9088, 266.01196
306216, Fight, 1390
306474, Drop, 130
306541, Touch, 1736.8817, 522.99316
307595, Touch, 1776.9214, 423.02856
308644, Fight, 1400
309256, Touch, 1012.91565, 737.9846
309537, Drop, 131
309538, Fight, 1410
309962, Touch, 747.9492, 360.99976
310768, Touch, 471.9397, 187.99805
311244, Touch, 361.98303, 239.01855
313122, Fight, 1420
313612, Fight, 1430
